cibil_score,income,dependents,loan_amount,tenure,down_payment,existing_emi,credit_card,employment_type,statement_score,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,approved
459,131201,5,410744,47,247799,31537,1,1,6.211539160381637,8739.234042553191,82,5,0,0.5083636455134387,0.5770083312913742,135797,188,103283,0
302,199102,3,454145,15,268412,12436,0,1,0.0,30276.333333333332,7,3,2,0.5722924436752762,0.005279020955689995,136169,76,101109,0
855,168784,5,995096,40,89946,17342,0,0,58.472219788503146,24877.4,85,0,3,0.657564891623892,0.1370435391320406,137155,74,76923,1
309,34173,0,288367,21,94848,15262,1,1,0.0,13731.761904761905,24,3,0,0.08098697165513552,0.012436155878229438,36071,24,43151,0
632,90591,5,974228,10,97031,27004,1,0,20.831064657134718,97422.8,31,4,2,0.0015909931601157724,0.25317894595881807,29779,122,136956,0
896,89243,3,379612,24,9327,25184,1,0,100.0,15817.166666666666,98,1,0,0.040452992924923326,0.0038531219802473426,141216,65,83547,1
647,20543,1,320925,11,50911,26043,0,1,0.0,29175.0,27,5,3,0.5654346073190495,0.417369258229189,92718,6,83419,0
651,52527,0,656297,11,92491,2219,0,0,0.0,59663.36363636364,59,5,3,0.7475972321997708,0.47639312133293377,41118,6,72859,0
533,157194,4,709062,45,296212,13517,1,1,0.0,15756.933333333332,111,5,0,0.2648843056130935,0.43708166065979637,8913,70,115201,0
376,83382,2,377776,33,61416,38678,0,0,0.0,11447.757575757576,115,0,2,0.6249553331155548,0.1993892056342692,120289,95,48818,0
644,46618,1,177363,27,152344,13672,1,1,27.210985809958373,6569.0,55,2,1,0.5833476086949355,0.5235592298648908,120727,94,140898,0
839,71745,2,426256,16,164176,6979,0,0,15.844634213895533,26641.0,12,4,3,0.7824492634287359,0.8140946216505041,3546,150,14035,0
354,69446,5,563399,48,107941,7984,0,1,0.0,11737.479166666666,36,2,1,0.3766344651917615,0.29121525056252384,72784,108,6812,0
829,51416,2,88029,40,275624,1066,0,1,70.02430839481144,2200.725,75,2,2,0.13285837382951513,0.31257543432329216,73524,158,78978,1
549,38214,0,124720,38,27968,31232,0,1,25.26313819962904,3282.1052631578946,42,1,0,0.6121851204701939,0.5428258425311067,70682,63,129594,0
622,157534,1,922046,16,261102,212,0,1,18.02536950385128,57627.875,87,2,0,0.6550550912171516,0.23375439247272511,56644,50,6414,0
399,168414,0,84070,12,223117,23845,0,1,0.0,7005.833333333333,120,4,3,0.5658400605639322,0.3377863274974664,50596,110,103434,0
673,109332,4,436542,12,91749,15982,1,0,38.19193882570157,36378.5,76,0,1,0.6905453386238234,0.45243722418905197,51519,25,61525,0
409,130784,4,775699,7,230317,3787,1,1,0.0,110814.14285714286,76,4,3,0.2969460666559236,0.3863024022763746,138207,154,8149,0
464,185465,5,361736,59,128579,35371,0,1,0.0,6131.118644067797,65,4,3,0.5522520025788391,0.818232303781668,148840,41,58745,0
733,171680,3,520034,26,291198,29679,1,0,50.546625828902435,20001.30769230769,25,0,3,0.21107891133044962,0.8489935605851753,18549,184,98758,1
330,25866,4,132160,42,10962,32791,0,0,0.0,3146.6666666666665,71,4,0,0.3571521167518701,0.40287847491372375,108688,197,96894,0
568,191532,2,804716,60,8922,37467,0,1,42.97159877544911,13411.933333333332,112,3,0,0.1939937353244946,0.4477865498672051,86874,110,128078,0
657,32056,3,652474,57,163249,36482,0,0,29.860784860597875,11446.912280701754,84,1,2,0.12362693811851609,0.9568941262017452,39855,66,148178,0
379,24783,0,859072,23,279439,28026,1,1,0.0,37350.95652173913,91,2,3,0.02876259840159099,0.5030875119212769,29521,71,12892,0
477,92589,3,870634,32,19010,21351,1,0,0.0,27207.3125,104,3,3,0.5371394065538672,0.9930320513696446,113362,89,129411,0
506,154254,3,383265,31,233377,27880,1,1,0.0,12363.387096774193,48,1,2,0.7002184706219332,0.7628027726876375,55964,98,6403,0
698,34449,0,89095,7,281582,17950,1,1,40.72602835145429,12727.857142857143,42,3,0,0.25153554744901474,0.26423222086492226,21176,19,146388,0
887,72738,3,379032,48,145912,7252,1,1,50.56244601100717,7896.5,117,3,2,0.34338830675818177,0.2290926653129043,145434,43,117216,1
802,67291,4,188008,37,260081,15434,0,1,83.92299395903817,5081.2972972972975,57,2,1,0.002837558642058813,0.15906448801226314,139038,159,142886,1
414,91529,2,556632,26,227082,18676,0,1,0.0,21408.923076923078,89,2,3,0.3302838180251591,0.806145726203189,63962,15,14825,0
310,197486,3,189070,36,64256,1856,0,1,0.0,5251.944444444444,78,3,2,0.2250576920656675,0.306862042175731,65105,92,15746,0
331,79654,1,925807,46,256254,33899,0,0,0.0,20126.239130434784,17,3,0,0.4593600240996811,0.6757925102174771,64232,176,147903,0
658,57612,1,622161,6,209811,36381,1,1,0.14828109277482504,103693.5,40,2,3,0.7268137462808497,0.5401361495422107,30218,22,45882,0
393,42016,0,290382,41,3773,16799,0,1,0.0,7082.487804878048,41,5,3,0.40492205529721004,0.8259973029066895,17619,186,60323,0
438,55661,1,925169,53,170406,19847,0,0,0.0,17456.01886792453,24,5,2,0.5404261279222894,0.7508174336409373,42377,97,48063,0
809,43965,4,781204,45,196313,33639,0,0,37.40191459526658,17360.088888888888,94,2,3,0.564386271844496,0.06374892435976043,59260,87,27734,0
825,123255,5,465880,40,240408,18203,1,1,59.79820312376666,11647.0,117,4,0,0.1219455297397972,0.33842760940515537,24962,144,15298,1
804,95691,3,189181,10,231384,27526,1,1,46.649524484989826,18918.1,117,4,1,0.2772564862494609,0.5200987121404477,7252,157,24627,0
452,109640,3,376616,46,142696,20607,1,0,52.373028617572515,8187.304347826087,25,0,0,0.09051644101199674,0.8036389122543269,139723,97,127765,1
672,169787,3,604807,47,89696,10845,1,0,17.096260495086717,12868.234042553191,56,3,1,0.3525972830308723,0.7140275378886224,131887,21,8913,0
667,124479,2,777549,33,57531,31766,1,0,19.6609262134028,23562.090909090908,30,4,1,0.7098285452877949,0.5494039506683539,47272,194,134823,0
411,47930,2,298831,38,26701,7708,1,1,0.0,7863.973684210527,10,0,1,0.3847474805899309,0.8083753405217361,92945,6,36913,0
632,87812,3,755441,40,191953,8979,1,1,24.56519732757223,18886.025,76,2,1,0.36492238657514114,0.4349284761097125,23142,175,92721,0
615,76264,4,318695,12,287932,27656,1,0,12.5685510288173,26557.916666666668,104,4,2,0.16745883663620129,0.0556595739258674,139161,90,42322,0
538,168818,2,284418,20,24084,28396,0,0,16.94124556529266,14220.9,12,5,0,0.2481738240696447,0.8705357286151905,122310,105,134194,0
751,75264,3,474667,49,210813,38179,1,0,8.529979198069633,9687.081632653062,78,5,1,0.7492796580279267,0.5265933518964808,28045,154,10859,0
707,44944,2,202785,59,175376,28431,0,0,30.407589811808954,3437.0338983050847,7,3,3,0.24239625940963336,0.8084030873639884,33562,189,108584,0
620,152481,1,434423,20,51566,988,0,1,8.322475790907205,21721.15,102,0,2,0.5851092684400129,0.39208171795367286,51253,34,140512,0
736,97111,1,389919,28,63811,33982,0,0,81.50724369883174,13925.67857142857,10,0,0,0.03371333193158064,0.5885522518794845,15934,164,68880,1
758,37255,0,316039,56,85335,16557,1,1,55.2858381441173,5643.553571428572,54,4,1,0.10265116807559833,0.33109300546288034,53339,134,70359,0
640,144157,2,786823,14,205481,347,0,0,0.0,56201.642857142855,17,4,3,0.24918233304391857,0.40957497444538715,100923,77,26730,0
460,57892,4,365142,20,89599,23162,0,0,10.986919779974947,18257.1,51,1,0,0.7211366890881803,0.1473982216830071,109475,88,132398,0
755,176283,4,710310,9,248413,6815,0,1,46.40072914704276,78923.33333333333,53,0,3,0.17543332390324187,0.7416035669103981,3096,156,143982,0
731,169843,5,734275,18,110926,16639,1,1,52.10237711907975,40793.055555555555,66,0,1,0.5813956880680063,0.2802843059983655,54090,32,76995,1
891,86523,0,682561,40,32857,18842,0,0,53.85712277725127,17064.025,100,5,2,0.13401957351975202,0.30173114445066374,125199,104,105381,0
390,120007,4,305863,25,28642,2968,1,1,0.0,12234.52,120,4,1,0.4902736368945133,0.35418896255781374,130850,146,114915,0
551,122194,4,837957,60,120080,34022,1,1,0.0,13965.95,43,5,2,0.46946258460102497,0.43212611639720133,85281,110,56357,0
855,137617,2,274724,55,122370,20414,1,0,65.53744428494139,4994.981818181818,111,0,3,0.4975583209117379,0.5761639120213643,110831,92,5566,1
609,32445,1,313274,55,220057,38605,0,1,17.909931783413953,5695.890909090909,53,4,0,0.2290212173300244,0.6828066316954665,38529,107,23647,0
866,78472,2,881239,45,143572,18594,0,1,52.680265554664324,19583.088888888888,16,5,1,0.12968239756206631,0.6756895086242027,130512,105,135043,0
307,50657,4,372699,44,49111,23795,1,1,0.0,8470.431818181818,73,3,2,0.7091885993096386,0.42368091592829393,72092,162,120851,0
321,145550,5,712168,34,63985,32494,0,0,0.0,20946.117647058825,88,4,1,0.4555551500011859,0.4818906675811585,104372,165,18759,0
778,32444,3,90222,60,169957,8485,0,0,68.54242626108372,1503.7,38,3,1,0.16963453577675047,0.14032051795585487,40837,185,121292,1
515,113053,3,633608,11,100250,36359,0,1,0.0,57600.72727272727,72,0,3,0.33066324255634827,0.5215060826982759,27589,19,133061,0
612,151019,3,875309,45,201552,7383,0,1,47.26675938188477,19451.31111111111,54,2,0,0.053673194340165514,0.8770567021689888,80863,67,83736,0
557,190708,0,723269,13,276905,39838,0,1,41.94838292965429,55636.07692307692,20,1,0,0.3803008932818994,0.4604498812614062,79329,176,70435,0
545,71851,3,603308,24,106438,25578,0,0,22.891724131863192,25137.833333333332,48,0,2,0.33911262094637507,0.938013593099349,86603,130,149994,0
864,21435,0,856578,20,165563,20750,0,1,69.98823835712255,42828.9,53,3,0,0.1061809898987149,0.1557835399297649,121587,78,131435,0
356,150274,5,333216,39,249595,8402,1,0,0.0,8544.0,43,5,0,0.3554978681460346,0.736909459137326,116209,128,61031,0
764,20278,5,407942,49,63105,22764,1,0,40.75634580651974,8325.34693877551,110,0,3,0.5116258716741647,0.7079889103795148,46665,95,74150,0
834,31951,3,115945,10,153197,22124,1,1,52.207303616534396,11594.5,48,1,1,0.7427923557867397,0.6815289535756225,70981,178,141600,0
695,198289,2,713455,39,91573,39350,0,1,10.519487121105014,18293.71794871795,76,4,0,0.5625481551676197,0.6628571993602883,14620,114,138619,0
537,175259,4,737239,18,188099,33393,1,0,16.50815948009432,40957.72222222222,4,1,2,0.4019482290958076,0.022308273576866933,118423,92,96388,0
396,147357,3,763810,10,222925,19316,0,0,0.0,76381.0,39,0,1,0.616040894288914,0.7421222520521049,22036,127,99028,0
710,170396,4,761301,28,42261,15593,0,1,40.040824052821684,27189.321428571428,107,1,1,0.22394822508067647,0.49968427479289945,12248,42,111781,0
581,33563,3,171014,37,56240,15484,1,1,34.81384250953952,4622.0,108,0,1,0.5350252787559114,0.5241861896999901,79002,156,46890,0
389,36007,1,682870,17,6948,15139,0,0,4.804155881014061,40168.82352941176,118,5,0,0.004049733438779591,0.05087264021119742,138359,44,137977,0
516,74149,0,775163,27,3616,543,0,1,0.0,28709.74074074074,9,2,3,0.05804090435962035,0.18838112831262277,57697,9,47640,0
877,24276,1,243592,58,15224,1445,1,1,47.757530591865006,4199.862068965517,104,5,0,0.49941250916942626,0.9110069075631597,29455,15,125517,0
459,179897,3,502657,25,212043,30057,0,1,0.0,20106.28,34,4,1,0.1540396595103678,0.3155283367748759,29275,17,123919,0
407,30132,2,917556,60,271176,10163,0,1,0.0,15292.6,3,2,1,0.5509836690117715,0.39388022061542804,125814,24,46857,0
709,117927,3,444069,51,122911,16451,1,0,12.750301330372036,8707.235294117647,13,5,2,0.5094026116030564,0.1892035191945809,99753,14,122106,0
419,173654,1,765500,26,264793,27928,0,1,0.6549132817971337,29442.30769230769,91,1,2,0.050933399526339775,0.6321907821422827,75205,64,130749,0
852,152298,5,553829,37,218906,24300,1,1,78.33212759107779,14968.351351351352,72,1,1,0.3139973332757359,0.7407008758068273,139254,193,77007,1
816,62246,2,674869,45,242278,14416,0,0,12.07789205583804,14997.08888888889,70,4,2,0.4904017586455647,0.9212618414437288,17498,25,83258,0
891,104660,5,645181,31,221969,30097,0,0,75.76566636922598,20812.290322580644,107,3,0,0.5707853052666868,0.5620636137917386,93222,137,78860,0
848,118689,2,668397,28,59883,6332,0,0,67.41465486236017,23871.321428571428,14,2,0,0.6528673284213979,0.27563068081564435,55251,175,11500,1
446,158226,2,790407,24,157009,18906,0,1,0.0,32933.625,12,3,3,0.2643543213320207,0.07096331485159801,36551,163,83380,0
427,96724,3,909140,13,157638,4230,0,1,0.0,69933.84615384616,113,5,2,0.6693728338038275,0.26610943802920406,137913,75,102704,0
505,71306,1,330883,7,192482,21265,1,0,0.0,47269.0,74,1,2,0.2834035408045154,0.6183645422995027,143606,15,86378,0
582,163195,1,931892,24,238835,3802,0,1,0.0,38828.833333333336,94,5,3,0.005589472960002429,0.9741035686177396,125538,77,77456,0
828,179567,2,646469,49,33793,37663,1,0,22.90703032111146,13193.244897959185,64,5,3,0.48800471986961097,0.07919781776901591,23969,122,77689,0
740,108002,4,615856,18,202401,26365,1,0,33.20142815589946,34214.22222222222,20,4,2,0.19333487772634586,0.3883664380867584,108903,153,82810,0
687,25043,0,361343,15,249911,9818,0,0,40.23953985460117,24089.533333333333,64,0,3,0.09950504159482217,0.6672357094143156,55053,32,139722,0
827,110119,2,445836,24,34656,24505,1,0,54.79541785493365,18576.5,116,0,2,0.20668624800385127,0.5745709442049748,58217,64,64671,1
688,180073,4,669044,38,124488,13999,0,1,50.96557413845623,17606.42105263158,16,0,0,0.6623311984635243,0.6516926031972128,30673,122,37530,1
527,198037,4,395547,17,268663,20741,0,1,0.0,23267.470588235294,17,4,2,0.7312010466081456,0.46320847169017954,89141,145,14292,0
548,92186,2,322920,18,7312,6693,1,0,1.3515739243749465,17940.0,43,2,3,0.7693572990961929,0.26703670543798363,128874,65,131265,0
610,47023,0,828125,12,48204,20013,0,1,0.0,69010.41666666667,56,5,3,0.2422642904002008,0.48275226421273854,36354,166,31131,0
353,122989,0,444657,24,241176,4271,1,0,0.0,18527.375,77,0,2,0.3647429665512397,0.381536129936878,81562,162,65477,0
745,169527,2,662375,17,51538,6125,1,1,21.569401251376142,38963.23529411765,21,2,3,0.642020882246547,0.7092975314285507,97881,75,114686,0
692,190101,4,79629,51,210595,23360,1,1,80.69862964529392,1561.3529411764705,113,1,0,0.2543221508056355,0.1716248223687883,95319,110,30891,1
739,29315,0,123402,55,270303,20024,0,1,23.08406755480602,2243.672727272727,20,5,0,0.30811454905035723,0.49614793297174553,40619,98,38963,0
620,72299,5,855764,26,149571,11743,1,1,40.69444255453117,32914.0,26,0,1,0.1898195913837137,0.9590625590475216,6268,136,97118,0
770,105977,4,185076,10,145385,2397,1,0,66.19248853312904,18507.6,117,2,0,0.4578938554813807,0.5317939577064893,124693,68,96020,1
870,37685,0,806012,10,128625,16941,0,0,24.572898075436612,80601.2,47,5,3,0.5274133590602482,0.2372094747850949,90302,69,40291,0
642,179541,2,905177,23,111867,37035,0,0,2.7231457079206933,39355.52173913043,70,5,0,0.2547515640692772,0.9358502958006945,106266,87,83570,0
567,40190,1,507326,31,114016,28323,0,0,0.4667995449078015,16365.354838709678,54,5,2,0.019384413209251418,0.24415738685431565,80722,47,107100,0
362,139739,5,890274,35,166097,2321,1,1,0.0,25436.4,33,3,3,0.5887262506959761,0.7511801379936851,59141,118,37103,0
767,185354,3,455866,22,268664,37516,1,1,91.82285807765678,20721.18181818182,62,0,0,0.4932778314772723,0.10953126007294567,39254,192,69279,1
843,143339,1,954241,25,294420,16941,1,1,87.26226436953085,38169.64,94,0,0,0.17519902848108862,0.8520896098053334,99603,73,45683,1
720,157377,1,275259,21,259762,23032,0,0,51.73036624675003,13107.57142857143,4,2,2,0.2517181401326166,0.18057458760524503,125062,173,141306,1
820,67397,3,456458,34,35889,22,0,0,17.946240036297286,13425.235294117647,106,2,3,0.7656908714157419,0.3941794681349262,50120,95,60617,0
817,168945,0,419468,44,92031,12403,0,1,40.37812914162575,9533.363636363636,24,3,0,0.5041628360074288,0.9656203346050848,5563,37,129099,0
779,95343,1,794858,8,227085,31446,1,1,65.24566975320283,99357.25,111,0,0,0.4763822051131077,0.5793947277060832,25036,102,132627,0
602,31037,0,91532,32,163659,13227,0,0,0.0,2860.375,116,4,3,0.5117525899708347,0.2639959359251166,87718,102,29325,0
360,85984,3,836814,41,100298,6646,1,0,0.0,20410.09756097561,113,2,2,0.7635556278350056,0.0006271689619691267,36807,9,141490,0
301,82971,4,72259,42,93357,3626,1,0,0.0,1720.452380952381,79,0,2,0.27188725879439585,0.006789223380095022,122507,98,12122,0
422,113860,2,349912,36,35114,36997,1,0,0.0,9719.777777777777,109,5,1,0.2247327808841244,0.2745876800209138,42210,37,61079,0
559,67669,0,616265,34,99725,32515,0,1,30.06066862927502,18125.441176470587,104,2,1,0.30139398421537955,0.5268547930113837,75084,160,28052,0
746,103201,2,188070,43,126580,1759,0,1,44.66896610318876,4373.720930232558,78,1,1,0.640759275261782,0.48489126864605836,35539,111,11691,1
573,97034,5,515611,26,124778,37009,1,0,30.726204559648348,19831.19230769231,108,2,0,0.0967670995119807,0.9218816312860137,69272,64,85038,0
313,78842,1,997176,37,164626,32832,0,0,0.0,26950.702702702703,43,5,1,0.16545975836214755,0.7640941148411731,102397,5,92130,0
426,145321,0,832049,23,81897,14397,1,1,0.0,36176.04347826087,101,4,3,0.18259640998255905,0.9247356359341056,119776,116,89386,0
888,74986,0,78708,30,61788,26266,0,0,81.9605118364306,2623.6,112,0,2,0.509101912949611,0.5117781883199135,111470,143,65548,1
893,157841,4,612174,12,266256,10318,0,1,29.056587070223472,51014.5,77,4,3,0.5132664197033907,0.44666641214510117,77084,88,119092,0
526,65153,0,617469,25,121581,9989,1,1,21.317844458552173,24698.76,17,3,1,0.2975091067125156,0.5660882971203757,69657,182,76386,0
783,175678,3,114813,13,76425,28580,1,0,3.599174830606419,8831.76923076923,28,5,3,0.22095381804100836,0.37214608771007374,50183,43,82578,1
732,85708,5,667702,18,190703,8096,0,0,36.05366665929515,37094.555555555555,22,5,1,0.6037215450556122,0.2108114913371656,148194,152,69083,0
859,27325,3,544950,29,162695,14207,1,0,57.0627677475624,18791.379310344826,65,4,2,0.02538125355986347,0.836660558467781,110552,102,35048,0
833,46989,2,697700,33,172934,14307,0,0,44.994332738139974,21142.424242424244,54,3,2,0.5909901685984749,0.6805315835611827,133871,66,99913,0
677,165127,1,332627,57,66454,6010,0,1,19.115358694880072,5835.561403508772,100,2,3,0.16821919549668626,0.3256580922252261,111471,61,125207,0
537,176979,0,292846,7,216948,33136,1,1,0.0,41835.142857142855,36,5,3,0.7222216455582651,0.4462812389004309,14883,93,49144,0
676,58156,0,749161,55,57688,26953,0,0,11.015810697499065,13621.10909090909,22,5,0,0.3309545965780256,0.22544783477113517,41250,20,72204,0
491,128382,5,735501,24,250922,34479,0,0,0.0,30645.875,75,5,3,0.5138375226739551,0.5628390566601101,70147,132,134432,0
509,123382,0,203632,45,127215,20957,0,1,0.0,4525.155555555555,19,5,2,0.09677544781427364,0.3583581431827797,48579,85,34954,0
665,44081,0,255579,43,122742,7011,1,1,14.638154954701863,5943.697674418605,109,3,2,0.20310752676036162,0.8755753174682218,136455,138,66081,0
643,101359,4,607042,59,116547,11180,0,1,11.257247462579986,10288.847457627118,12,5,0,0.5604868754844482,0.5283629404564635,74788,105,44082,0
649,144895,2,837587,11,126890,14138,0,0,28.325555514224074,76144.27272727272,60,4,1,0.44028436026576545,0.41173063770312934,34599,196,54541,0
531,194083,2,241706,59,199596,37679,0,0,0.0,4096.71186440678,114,1,3,0.6163819047716461,0.7496197638732532,90491,21,71588,0
545,172580,4,258161,9,149008,9499,1,0,0.0,28684.555555555555,68,0,3,0.45072187180860157,0.9051012904697651,58002,101,138827,0
306,37610,3,817390,54,38043,27723,0,0,0.0,15136.851851851852,98,5,0,0.45546494458579423,0.8174190976257856,20932,110,6813,0
661,62756,5,711871,41,169906,4905,0,1,21.993158102314087,17362.70731707317,52,2,1,0.6866071853835484,0.4949170951961588,142149,53,56931,0
646,98608,2,907172,32,80102,38240,0,0,6.752523543561395,28349.125,92,5,3,0.3397519338446726,0.35644333703023146,141931,136,130554,0
