cibil_score,income,loan_amount,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,good_credit_behavior
311,90821,134577,34930,65,2,0,0.6034175784722833,0.6946720036441995,31138,68,44819,0
699,129200,406778,9777,60,1,2,0.3891230096150302,0.008100941647322446,72982,162,95621,0
814,102289,299106,30315,46,4,2,0.5576423933431586,0.6167123307671348,14432,13,111272,0
841,136506,485647,49617,36,3,0,0.5767608474359243,0.09372486605971642,68058,125,51704,0
536,98513,542461,28973,58,2,2,0.16553529269386602,0.7809331797904943,59175,36,70379,0
578,170946,936643,20316,76,2,2,0.40273236986696614,0.991507688278502,34329,15,90987,0
647,158746,710197,29304,38,3,0,0.3434305880194931,0.5311987942415115,70076,166,121561,0
403,70516,555200,38303,11,2,1,0.40090272257912607,0.6827795001941304,13328,109,15274,0
816,89212,533241,32522,12,1,2,0.7611105884852579,0.23731416089475155,35247,150,106462,0
547,153498,526379,24340,42,1,0,0.48253840746667265,0.43759774375379357,7677,151,29046,0
663,150970,522295,21830,114,3,2,0.9403161532392643,0.8560953322363837,62810,186,84210,0
620,110009,455831,15403,39,2,2,0.2936764133584362,0.16742294774625122,51357,86,128724,0
585,181015,575754,16516,71,2,0,0.415703578284929,0.2655356056137621,56812,41,58392,0
448,64816,867203,21091,11,4,2,0.7869568104790414,0.4454336752860302,42616,86,71472,0
383,24138,396030,9959,36,2,2,0.5460245933207503,0.712248891844014,62284,16,80904,0
705,111176,378055,33932,52,1,2,0.5470281464244477,0.3758839547956738,50741,8,99063,0
755,95945,803926,32554,31,0,1,0.053340163005183516,0.9277322797830039,54478,47,55335,1
460,24017,463962,38701,33,0,1,0.3985996627184558,0.09445705126871917,55056,159,32487,0
759,30451,138422,5385,13,0,2,0.2707337324217325,0.3708041975448475,92483,55,46593,1
849,113863,553100,35690,18,0,0,0.9993351228311154,0.7089541234284219,46534,9,85927,1
799,30278,385513,12367,41,2,2,0.30835507063231027,0.22598676566149245,80056,138,19874,0
808,63764,838325,48505,58,2,2,0.8844965347938635,0.656413134229673,65162,91,64822,0
780,143030,342717,35332,56,4,1,0.6762337350404775,0.16421695822734594,45711,110,63948,0
413,152206,671195,21642,24,2,1,0.34091640919209043,0.05598028486168638,23805,60,13608,0
877,82943,782722,12789,73,0,1,0.5435343783741237,0.12101571674864886,96980,114,105987,1
660,115667,936388,37268,31,3,2,0.8405358799491938,0.9299847831341347,21143,72,115182,0
640,74318,792820,22950,55,3,2,0.8833682980309119,0.5517508829395513,76828,100,37546,0
748,123423,832381,27563,105,1,0,0.16039387500614521,0.796345775479649,63473,48,125999,1
479,123998,955012,41649,10,1,2,0.3395731412081696,0.3326545009050512,17017,147,110804,0
706,80128,476583,38404,60,2,2,0.33522318021357167,0.5926586478854466,64202,94,72496,0
495,41869,202271,34991,2,3,1,0.04204479607594469,0.4949521337049916,91859,46,65186,0
765,25039,403548,41065,102,0,1,0.5982377598518965,0.945737959402294,42423,143,146302,1
610,172353,779688,49663,15,0,1,0.854820052992188,0.7475746360541103,42713,77,35720,0
561,132935,894156,2350,3,0,1,0.3815743878255178,0.730542631496579,88856,15,53023,0
718,30442,922565,20312,43,2,1,0.740035944984177,0.04635326943427953,75310,198,77082,0
705,93788,217477,26127,31,2,0,0.6277004136007399,0.5496696690036911,3205,159,25050,0
442,139729,279304,30853,70,4,0,0.3756487354930008,0.46699145390181485,54266,62,123353,0
641,47586,590277,39500,67,0,0,0.14105979949229708,0.9278422666061945,13342,132,62164,1
615,73053,865363,35785,56,0,1,0.7093238527759673,0.25734198818953224,70563,25,138470,0
400,106346,845722,20610,63,2,1,0.8545651689412405,0.2698334532910943,64190,25,40134,0
543,87087,695424,25590,75,2,1,0.6858544924014919,0.4113462488815004,82863,76,24284,0
789,163697,392022,31443,15,4,0,0.017878484034818065,0.24336971340637603,22200,133,70526,1
311,54397,402621,49997,109,4,1,0.21623289439099125,0.1291839178087495,8188,106,144495,0
538,78671,522697,9170,116,1,0,0.06947998488353191,0.8574148466508008,3808,190,38577,0
860,136214,781658,15303,92,3,1,0.5703860995762268,0.5582765244039158,14851,17,131867,0
341,86897,700587,8207,10,0,2,0.7564776788404124,0.8613627189565668,81890,77,128247,0
893,177221,735493,14316,38,0,0,0.11057918706865943,0.8311347654036959,65928,10,68900,1
728,156355,817976,37187,47,4,2,0.8383378205933852,0.2820423547896711,16058,116,94606,0
457,158682,679974,8240,57,4,0,0.5555089783954832,0.547737444324274,15620,190,16066,0
515,194398,994556,3893,50,1,1,0.6899690121417249,0.08321770274007045,53755,21,114342,0
761,34924,419430,15753,114,3,1,0.9714018486086462,0.9152518840307584,63995,77,18583,0
433,133143,528705,40090,71,1,2,0.08368098824769732,0.4042627150651531,97766,16,48057,0
366,130253,352619,13232,15,3,1,0.9012240229777893,0.39367618388902137,37681,90,36564,0
306,120297,656954,19509,18,0,0,0.1261026959874093,0.3027553706179532,65509,184,71429,1
825,20869,408766,5117,82,1,1,0.39295880663668226,0.4606637447107038,84339,126,108600,0
372,117088,763016,38929,116,4,1,0.8514386963311144,0.25175938654544805,68703,74,98393,0
698,21014,709993,6042,105,1,0,0.9062542367378682,0.37485227279680455,68680,112,125774,0
704,30103,460520,39201,88,1,2,0.5063716735451453,0.7999470485848819,68703,56,38941,0
877,130317,157573,28746,2,0,2,0.5941046382754251,0.8342555035851719,43136,41,47962,1
429,184530,803180,16016,104,4,1,0.7081473345985572,0.30418247762851613,92380,121,131410,0
765,102409,882978,27022,84,4,0,0.8327586684527142,0.4690144305527879,94699,7,68420,0
505,43248,319152,37426,98,2,2,0.12151116953766616,0.8738197762800523,89456,12,92415,0
565,194588,360435,29938,43,2,2,0.8100693082292276,0.052673331829697134,84086,142,92013,0
836,180133,208477,45678,26,2,1,0.48127615051161676,0.8891449619957854,37343,51,129012,0
552,175242,298141,37712,71,0,0,0.450623425108169,0.2191843456523317,19254,173,147465,0
588,28024,348530,41978,38,1,2,0.42389975199699825,0.6785392442143758,62273,68,130198,0
463,105947,665197,10787,94,4,1,0.5092115852460426,0.5825516963846002,60611,46,43488,0
394,194875,201899,3986,42,4,1,0.9450505533946035,0.5529407481892521,61002,47,112330,0
409,170368,869472,12942,5,1,1,0.5482037727921516,0.8593602247528214,86683,129,15057,0
635,111829,634642,19458,11,4,1,0.9531775382631392,0.10157214364466127,13926,141,93026,0
537,112708,390687,14161,65,1,2,0.1802901306156406,0.34702802532563604,65264,18,15305,0
680,106664,592445,22689,34,0,0,0.7241359788326331,0.5382527463447656,90527,95,71276,1
735,169329,609603,31163,1,0,1,0.8122395386087472,0.8112888539460398,28563,136,147746,1
782,163927,348076,37775,83,0,1,0.6791288313348619,0.2164430834116715,31688,6,100534,1
324,105178,464380,35737,2,1,2,0.6069222802265404,0.8029298413742763,95559,119,121045,0
416,121121,719774,10772,85,1,1,0.5648127810861823,0.39963848249393574,35130,5,97181,0
781,40025,832957,37592,20,3,1,0.860930482578696,0.1889138564336954,1925,79,120907,0
691,155530,981831,3211,61,4,0,0.8216465971645001,0.7589864404434826,52595,69,23987,0
836,83610,950312,2229,87,4,1,0.12228872118059952,0.09089890147454782,17321,178,59915,1
378,90843,182018,16345,21,3,2,0.8485876570308781,0.5147673740754429,11769,191,23543,0
879,127237,851125,37953,88,3,0,0.4140686194404425,0.06387578386188841,37748,129,37944,0
472,194499,339385,33819,68,0,2,0.2536968299958108,0.35641785515778757,41028,139,119418,0
311,150299,951626,49779,12,3,0,0.8697685680139259,0.6010767990063927,17151,70,48459,0
427,189578,145790,18885,22,1,0,0.43202479963374163,0.5561155414872131,77133,147,40741,0
391,25668,983044,28708,20,2,1,0.8083646901768167,0.4046554179046665,35187,76,136077,0
842,198267,646543,2048,82,1,1,0.2634036119558445,0.4290479939721157,44835,120,84627,0
831,93233,770117,21950,1,3,1,0.003929321422217802,0.22676955335076654,1059,125,123372,1
746,175489,222275,17173,30,4,2,0.4954591929029444,0.4558825884241029,86717,51,79741,0
689,101982,992585,35737,97,1,1,0.10022825664288426,0.9532548557208342,28235,94,79177,1
342,126133,767221,30036,24,4,1,0.7543759555249097,0.8504529177837904,95208,44,13543,0
553,30751,311439,49321,14,1,0,0.27607513606941037,0.1452328690763438,68114,46,146663,0
429,66218,61350,7820,36,4,1,0.4436456466034787,0.02978078732092093,46366,183,66395,0
359,146649,760872,16292,69,1,1,0.08703356509155424,0.9335243127166306,82583,39,39055,0
766,27352,368953,5052,75,4,1,0.28665924844725266,0.5267497498807476,33160,45,16116,0
586,108835,151894,46377,24,2,1,0.781490243258572,0.5378378231493077,91085,89,65485,0
816,117493,409701,25781,60,0,0,0.15158791190231946,0.7807179957065223,6277,128,143479,1
766,48927,486048,4302,95,1,1,0.6471595611269574,0.31468897387132655,2780,61,76421,0
644,192166,995873,4283,55,2,0,0.9174258528045012,0.48190756883600216,47579,42,45411,0
681,121948,606016,44567,77,0,2,0.6798367597577203,0.9686629131467376,61750,100,134115,1
552,49493,329720,17620,80,1,1,0.8110216892922268,0.6721486869324071,57902,140,109772,0
355,51707,472217,32461,24,2,1,0.1089716293039158,0.15374503199578593,81198,67,100121,0
762,158368,570841,22750,77,2,1,0.25073182600205446,0.1332267479843533,98052,91,133671,0
756,176470,133384,34890,24,2,0,0.894538852240591,0.2042647583330054,33161,136,121670,0
382,55842,50390,25183,54,3,1,0.7151056136180892,0.7667116744207175,45499,180,114627,0
398,33261,530751,11472,26,4,1,0.6395538263773112,0.29537700384061605,32886,56,22738,0
448,96709,881868,5727,66,0,2,0.6637667361217,0.021388846675079787,9800,42,124183,0
628,115985,585857,48500,80,4,0,0.4142005543046434,0.9441743635056619,50460,91,25772,0
455,126616,456245,27523,38,4,0,0.04455663161765322,0.16971341639491067,71975,9,75270,0
489,87173,72490,32766,110,4,2,0.784441542070729,0.009558186148068581,70843,124,64979,0
793,51781,882307,39726,65,2,0,0.6787132362153538,0.23713160238332298,3364,74,123585,0
562,33652,544080,2524,113,4,1,0.4728044641127247,0.2350287871181337,17568,117,147300,0
379,25103,842299,11079,75,3,1,0.8997596153682574,0.42200525084572305,39092,28,34318,0
699,45500,655108,10399,51,1,2,0.33615966498509886,0.9203898315000368,72019,90,68458,0
559,120336,411659,29370,35,2,0,0.2943217442312359,0.8791849177790979,63679,149,115856,0
851,186601,321265,18532,43,0,0,0.8727963250794428,0.4568945549824279,66781,30,95184,1
400,133499,51539,18821,29,1,0,0.7969876547589855,0.4108999049918065,9430,7,138789,0
658,169524,460243,45162,37,1,2,0.5149798106483447,0.5550090864748513,74719,6,31747,0
679,69393,439546,5749,81,1,1,0.13073473945784997,0.24345401197176575,39692,96,21282,1
520,182246,910661,13353,58,4,2,0.21507147146505246,0.05218499196636284,31086,6,73073,0
719,186508,976425,48777,54,4,1,0.6562279904088066,0.9392241361712067,50671,154,62900,0
423,67406,362579,30477,39,2,2,0.38504123784041167,0.18669898487717274,99262,75,30929,0
721,83059,565584,26570,42,4,1,0.8364731916659712,0.1984007292457164,14901,8,45500,0
530,167026,977814,22837,28,4,0,0.9499550093322041,0.4724603288539476,4907,42,11872,0
362,102722,113965,13437,29,4,0,0.8056369252749183,0.4916133448403307,99580,107,77505,0
784,32356,565249,40104,43,2,0,0.37754542299555716,0.018434209700741944,29604,74,35460,0
873,148128,423192,6551,3,2,2,0.7886864292314241,0.1479547387739707,38869,56,22155,0
782,22187,932876,4823,116,3,2,0.35144167347068345,0.37815481856074173,15537,35,125006,0
818,97243,382066,14916,10,3,2,0.1671000877656339,0.6837306935105391,13501,158,103928,1
454,55098,147799,17167,59,3,0,0.033393204865857395,0.22841845683193585,38371,40,144789,0
391,172297,143948,43445,106,3,1,0.38571671276102004,0.42301444624176265,37821,158,136075,0
825,154678,526055,49636,14,1,0,0.9035593036972819,0.5573450647164668,89732,160,142446,0
754,77620,193314,10391,76,1,0,0.2389865877556765,0.888592494623292,7073,137,125138,0
897,183900,298099,14658,47,3,1,0.206513164929784,0.3260705023271233,62005,119,74442,0
809,146270,845379,31685,42,3,1,0.9698207852410403,0.13355826586348352,77097,78,110671,0
482,177561,817610,25380,94,0,1,0.02500411285059212,0.4892722258976082,19101,22,26631,1
685,34387,776826,44431,32,1,1,0.7857821503937543,0.7467216016840621,32426,19,29887,0
873,89463,809066,30919,32,0,0,0.32136995574087035,0.10985975705273343,95877,189,35259,1
704,153663,305821,4311,42,0,2,0.037487956869659333,0.4246834916969604,8313,101,107932,1
545,199588,767176,41993,32,4,0,0.9178025402095836,0.017785141262483428,31773,9,67987,0
890,111683,360929,46333,26,2,1,0.1396423302095836,0.033559181647251135,29003,41,29144,1
770,82061,956395,45038,115,1,2,0.5517792837256954,0.4829533632166656,60668,108,54456,0
722,101257,836939,15560,1,3,2,0.2740542074295478,0.29819729815092944,92956,90,130250,0
